id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,house_age,house_area,location,total_bath
136,90,RL,80.0,11600,Pave,4,Lvl,4,Corner,3,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,BrkFace,361.0,3,CBlock,3,3,1,3,1,GasA,3,Y,4,0,5,2,3,12,8,0,Detchd,1960,1,480.0,3,3,0,0,0,0,0,1,2010,WD ,11.946654038351252,3970,3379.0,3,2.0
2235,50,RM,50.0,7288,Pave,4,Lvl,4,Inside,3,Artery,Norm,1Fam,1.5Fin,5,7,2003,Gable,None,0.0,4,BrkTil,3,1,1,1,1,GasA,5,Y,5,0,3,1,3,6,8,0,None,1925,0,0.0,0,1,0,0,0,176,0,9,2007,WD ,11.774135217090894,3932,2537.0,1,2.0
1993,70,RM,35.0,4571,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,5,7,1950,Gable,None,0.0,3,BrkTil,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,6,8,0,Detchd,1920,1,480.0,2,3,280,0,143,0,0,6,2007,WD ,11.643953727376633,3917,1848.0,1,1.0
367,20,RL,63.0,17423,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,9,5,2009,Hip,Stone,748.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,1,1,5,9,8,4,Attchd,2009,3,1166.0,3,3,0,60,0,0,0,7,2009,New,13.1260306447518,4017,4450.0,5,3.0
1309,50,RM,100.0,12665,Pave,3,Lvl,4,Inside,3,Artery,Norm,1Fam,1.5Fin,5,8,1950,Gable,None,0.0,3,BrkTil,3,3,3,1,1,GasA,4,Y,5,0,4,1,3,7,8,4,Detchd,1949,1,720.0,3,3,418,0,194,0,0,6,2008,WD ,11.94405831982697,3923,2292.0,1,1.5
402,20,RL,60.0,9000,Pave,4,Lvl,4,FR2,3,Norm,Norm,1Fam,1Story,4,7,2006,Gable,None,0.0,4,CBlock,3,3,1,5,1,GasA,4,Y,5,0,3,1,3,5,8,0,Detchd,1986,1,576.0,3,3,200,0,0,0,0,7,2009,WD ,11.77528972943772,3980,1728.0,3,1.0
1592,120,RM,32.0,4500,Pave,4,Lvl,4,FR2,3,Norm,Norm,TwnhsE,1Story,6,5,1997,Hip,BrkFace,197.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,2,1,3,4,8,0,Attchd,1997,2,392.0,3,3,0,122,0,0,0,4,2008,WD ,11.986049221552207,4005,2378.0,3,3.0
2409,120,RL,48.0,6373,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,9,5,2006,Hip,BrkFace,572.0,3,PConc,5,4,1,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2006,2,575.0,3,3,228,75,0,0,0,6,2006,New,12.644617856906528,4012,3332.0,5,3.0
539,20,RL,67.0,10083,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,2003,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,2003,2,555.0,3,3,0,41,0,0,0,8,2009,WD ,12.127570417375216,4012,2376.0,2,3.0
1940,20,RL,70.0,13300,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,2000,Hip,None,0.0,3,CBlock,4,3,1,3,1,GasA,3,Y,5,0,2,1,3,4,8,0,Attchd,1956,1,252.0,3,3,261,0,156,0,0,6,2007,WD ,11.790557201568507,3963,1856.0,3,1.0
588,20,RL,80.0,9600,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1Story,5,5,1969,Gable,BrkFace,128.0,3,CBlock,4,3,3,5,3,GasA,3,Y,5,0,3,1,3,6,8,2,Attchd,1969,2,502.0,3,3,312,11,0,0,0,8,2009,WD ,12.0015054797889,3978,2624.0,3,2.5
96,160,FV,30.0,3215,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,BrkFace,120.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,2,1,4,4,8,0,Detchd,2004,2,480.0,3,3,0,172,0,0,0,4,2010,ConLD,11.951180395901384,4014,1800.0,4,2.5
1187,80,RL,80.0,11104,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,6,1969,Gable,None,0.0,3,CBlock,3,3,4,6,1,GasA,4,Y,5,0,4,1,3,7,8,0,Attchd,1969,2,516.0,3,3,0,0,0,0,216,5,2008,WD ,12.117241431823558,3977,2854.0,3,2.5
2154,60,RL,70.0,15295,Pave,1,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,5,2002,Gable,BrkFace,254.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,3,1,4,7,6,3,Attchd,1996,2,608.0,3,3,225,32,0,0,0,6,2007,WD ,12.259613412458204,4003,2852.0,4,3.5
550,60,RL,70.0,9109,Pave,4,Lvl,4,Inside,3,RRAe,Norm,1Fam,2Story,7,5,1994,Gable,None,0.0,3,PConc,4,3,1,2,6,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,1994,2,495.0,3,3,140,32,0,0,0,10,2009,WD ,12.122691036591123,4003,2294.0,2,3.5
811,90,RL,64.0,7018,Pave,4,Bnk,4,Inside,3,Norm,Norm,Duplex,1Story,5,5,1979,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,3,Y,5,0,4,2,3,8,8,0,Attchd,1979,1,400.0,3,3,0,0,0,0,0,6,2009,WD ,11.685684782260491,3988,1535.0,2,2.0
124,80,RL,72.0,14112,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,BrkFace,86.0,3,PConc,3,3,4,6,1,GasA,3,Y,5,0,3,1,3,6,8,4,Attchd,1964,2,484.0,3,3,227,0,0,0,0,4,2010,WD ,12.103486056755072,3974,2304.0,3,2.0
1836,120,FV,80.0,3523,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,2007,Gable,Stone,30.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,2006,3,484.0,3,3,0,60,0,0,0,2,2007,New,12.01974306733868,4013,2292.0,4,3.0
779,80,RL,88.0,15312,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,5,1960,Hip,BrkFace,54.0,3,CBlock,3,3,4,4,1,GasA,5,Y,5,0,3,1,3,6,8,3,Attchd,1960,2,480.0,3,3,0,0,0,0,140,3,2009,COD,11.904967552746252,3969,2276.0,2,1.5
1886,20,RL,74.0,7450,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1956,Hip,None,0.0,3,CBlock,3,3,1,3,2,GasA,4,Y,5,0,2,1,4,6,7,4,Detchd,1966,1,396.0,3,3,0,72,0,0,0,1,2007,WD ,11.728036844587175,3963,1968.0,3,1.0
1724,120,RL,60.0,7313,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,BrkFace,246.0,3,PConc,5,3,1,6,1,GasA,5,Y,5,0,2,1,5,6,8,4,Attchd,2005,3,556.0,3,3,203,47,0,0,0,8,2007,WD ,12.533576212168626,4012,3122.0,5,3.0
2450,60,RL,83.0,10019,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1995,Hip,BrkFace,397.0,3,PConc,4,3,1,5,1,GasA,5,Y,5,0,4,1,4,9,8,5,Attchd,1995,2,725.0,3,3,307,169,168,0,0,6,2006,WD ,12.765688433465597,4001,4068.0,5,2.5
1013,20,RL,53.0,15401,Pave,3,HLS,4,CulDSac,3,Norm,Norm,1Fam,1Story,9,5,2004,Hip,BrkFace,296.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,7,8,4,Attchd,2004,3,670.0,3,3,214,76,0,0,0,9,2008,WD ,12.866179972011919,4012,3768.0,5,3.0
2084,30,RL,58.0,9098,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,7,2002,Gable,None,0.0,3,BrkTil,3,3,3,5,1,GasA,5,Y,5,0,2,1,3,5,8,0,None,1920,0,0.0,0,1,0,0,144,0,0,7,2007,WD ,11.362102575235644,3927,1133.0,1,2.0
1184,20,RL,103.0,16280,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,9,2007,Gable,None,0.0,5,CBlock,4,5,3,6,3,GasA,5,Y,5,0,3,1,5,6,8,4,Attchd,1976,2,550.0,3,3,280,90,0,0,0,5,2008,WD ,12.577636201962656,3984,3097.0,5,4.0
728,30,C (all),72.0,9392,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,3,3,1950,Mansard,None,0.0,2,CBlock,2,3,1,1,1,GasA,3,N,5,0,2,1,3,5,8,0,None,1900,0,0.0,0,1,0,36,94,0,0,9,2009,WD ,10.691944912900398,3909,1042.0,1,1.0
950,60,RL,71.0,12209,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,2Story,6,5,2002,Gable,None,0.0,3,PConc,5,3,1,5,1,GasA,5,Y,5,0,3,1,4,7,8,3,BuiltIn,2001,3,560.0,3,3,125,192,0,0,0,6,2009,WD ,12.2783933071098,4010,2765.0,3,3.5
2524,190,RL,79.0,13110,Pave,3,Lvl,4,Corner,3,RRAn,Feedr,2fmCon,1Story,5,6,1972,Gable,BrkFace,144.0,3,CBlock,4,3,1,6,1,GasA,5,Y,5,0,2,1,3,6,8,0,Attchd,1972,3,501.0,3,3,140,153,0,0,0,7,2006,WD ,11.894780707439258,3978,2346.0,3,3.0
2513,160,FV,73.0,2651,Pave,4,Lvl,4,FR2,3,Norm,Norm,Twnhs,2Story,7,5,2000,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Detchd,2000,1,490.0,3,3,153,50,0,0,0,4,2006,WD ,12.013700752882718,4006,2055.0,4,3.5
2028,50,RM,60.0,8520,Pave,4,Lvl,4,Inside,3,Artery,Norm,1Fam,1.5Fin,6,7,1950,Gable,None,0.0,4,BrkTil,3,3,1,3,2,GasW,3,N,5,0,5,1,4,10,8,4,Detchd,1916,1,216.0,3,3,88,15,0,0,0,8,2007,CWD,11.820410164718188,3923,3240.0,1,2.0
2309,20,RL,72.0,39384,Pave,3,Low,4,CulDSac,1,Norm,Norm,1Fam,1Story,6,6,1957,Gable,Stone,902.0,3,CBlock,4,3,5,5,1,GasA,5,Y,5,0,1,1,5,4,7,4,Attchd,1957,1,550.0,3,3,0,189,0,0,0,10,2006,WD ,12.437184366493561,3963,3095.0,3,2.5
51,160,RL,36.0,2628,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,Stone,106.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,2,1,4,6,8,0,BuiltIn,2003,2,474.0,3,3,0,27,0,0,0,6,2010,WD ,12.075394321888057,4013,2390.0,5,2.5
699,70,RM,57.0,6406,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,5,6,1950,Gable,None,0.0,3,BrkTil,3,3,1,5,1,GasA,3,Y,4,0,3,1,3,7,8,4,Detchd,1939,1,400.0,3,3,0,36,0,0,182,10,2009,WD ,11.918390573078392,3948,2248.0,1,1.5
1881,20,RL,72.0,12342,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1978,Hip,None,0.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,6,7,3,Attchd,1960,2,286.0,3,3,0,0,36,0,0,8,2007,WD ,11.848683160653573,3967,2400.0,3,1.0
1345,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,7,1992,Gable,None,0.0,3,PConc,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,8,8,4,Detchd,1930,1,360.0,3,2,0,0,0,0,0,6,2008,WD ,12.000891794590137,3938,2651.0,2,2.0
166,20,RL,87.0,10000,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,6,6,1962,Hip,BrkFace,261.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1962,1,440.0,3,3,0,0,0,0,385,2,2010,WD ,11.982929094215963,3972,2232.0,3,1.5
781,20,RL,70.0,9000,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,2,2,1950,Gable,None,0.0,3,Slab,0,0,0,0,0,GasA,2,N,5,0,2,1,2,5,6,0,None,1947,0,0.0,0,1,0,0,100,0,0,6,2009,WD ,11.065074640365626,3956,660.0,2,1.0
379,20,RL,80.0,11088,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1998,Gable,BrkFace,144.0,3,PConc,3,3,1,5,1,GasA,4,Y,5,0,3,1,3,7,8,3,Attchd,1978,3,479.0,3,3,0,0,0,0,0,5,2009,WD ,12.122691036591123,3987,2847.0,3,2.0
2818,20,RL,134.0,17755,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,4,1959,Gable,BrkFace,132.0,3,CBlock,3,3,1,4,1,GasA,3,Y,5,0,3,1,2,6,8,4,Attchd,1959,3,528.0,3,3,0,140,0,0,100,11,2006,WD ,11.917723684090689,3965,2932.0,1,1.5
1168,120,FV,73.0,4765,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,9,5,2000,Hip,BrkFace,260.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,2,1,5,5,8,3,Attchd,2000,3,495.0,3,3,230,68,0,0,0,7,2008,WD ,12.611537753638338,4008,3252.0,4,3.0
1396,190,RL,82.5,10532,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,3,1960,Flat,Stone,275.0,3,CBlock,3,3,3,3,1,GasA,4,Y,5,0,3,1,3,7,5,3,Basment,1960,1,626.0,3,3,50,84,0,0,0,12,2008,WD ,11.884489021402711,3968,2709.0,5,3.0
838,60,RL,65.0,15426,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,1997,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,1997,2,470.0,3,3,276,99,0,0,0,8,2009,WD ,12.352335152508426,4006,2692.0,4,3.5
1492,30,RL,63.0,13907,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1969,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,6,8,4,None,1940,0,0.0,0,3,144,0,0,0,0,7,2008,WD ,11.589886506106357,3948,1992.0,1,2.0
637,20,RL,70.0,8750,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1956,Gable,None,0.0,3,CBlock,3,3,1,3,4,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1956,2,304.0,3,3,0,35,120,0,0,11,2009,COD,11.695247021764184,3965,2404.0,3,1.5
1826,20,RL,70.0,9945,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1961,Hip,BrkFace,57.0,3,CBlock,3,3,1,3,1,GasA,3,Y,5,0,3,1,3,5,8,0,Detchd,1963,1,572.0,3,3,0,0,0,0,0,10,2007,WD ,11.763684183317412,3968,1976.0,2,2.0
173,30,RM,56.0,8960,Pave,4,Lvl,4,Inside,3,Artery,Norm,1Fam,1Story,5,6,1950,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,4,Y,4,0,2,1,3,5,8,4,Detchd,1927,1,360.0,3,3,0,0,130,0,0,3,2010,WD ,11.652687407345388,3937,2036.0,1,1.0
715,50,RM,50.0,3500,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,None,0.0,3,CBlock,3,3,1,2,1,GasA,3,Y,5,0,2,1,3,5,8,0,Detchd,1948,1,240.0,3,3,0,35,0,0,0,4,2009,WD ,11.608235644774552,3956,2004.0,1,1.5
1183,60,RL,80.0,24572,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,2Story,9,3,1977,Mansard,BrkFace,1050.0,4,CBlock,4,3,1,6,1,GasA,3,Y,5,0,3,1,4,9,8,4,Attchd,1977,2,864.0,3,3,140,70,16,0,0,6,2008,WD ,11.918390573078392,3985,3938.0,5,3.0
2433,60,RL,74.0,9056,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,2004,Gable,None,0.0,3,PConc,5,4,4,1,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,2004,3,403.0,3,3,100,35,0,0,0,10,2006,WD ,12.089538829274222,4010,2121.0,3,2.5
2866,70,RL,70.0,12320,Pave,3,HLS,4,Inside,3,Norm,Norm,1Fam,2Story,7,7,1990,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,5,Y,5,0,3,1,4,8,8,4,2Types,1963,1,579.0,3,3,0,0,0,0,104,5,2006,WD ,12.203569515312056,3938,2246.0,4,1.5
2311,60,RL,60.0,8238,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,1998,Gable,None,0.0,3,PConc,3,3,1,6,1,GasA,5,Y,5,0,3,1,3,6,8,3,Attchd,1997,3,400.0,3,3,421,72,0,0,0,5,2006,WD ,12.119969946476761,4003,2338.0,3,3.5
1551,80,RM,75.0,6000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,5,5,1967,Hip,None,0.0,3,CBlock,4,3,3,3,1,GasA,5,Y,5,0,3,1,3,7,5,1,Attchd,1967,1,288.0,3,3,0,180,0,0,100,7,2008,WD ,11.744037185933616,3975,2280.0,1,1.5
1049,120,RL,24.0,2529,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,1Story,7,6,1977,Gable,None,0.0,3,CBlock,4,3,1,5,1,GasA,2,Y,5,0,2,1,3,4,8,0,Attchd,1977,1,440.0,3,3,0,38,0,0,0,9,2008,WD ,11.908340237224891,3985,2110.0,3,2.0
657,60,RL,60.0,10800,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,5,7,2006,Gable,None,0.0,4,BrkTil,3,3,1,1,1,GasA,5,Y,5,0,4,1,4,7,8,0,Detchd,1939,1,720.0,3,3,187,0,128,0,0,8,2009,WD ,11.911701584927597,3948,2028.0,1,2.5
414,160,RL,24.0,2349,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,6,5,1977,Gable,None,0.0,3,CBlock,4,3,1,5,1,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1977,1,440.0,3,3,0,28,0,0,0,5,2009,WD ,11.834284063781393,3986,2311.0,3,2.5
1181,120,RL,32.0,10846,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,TwnhsE,1Story,8,5,1993,Gable,None,0.0,3,PConc,4,3,5,6,1,GasA,5,Y,5,0,1,1,4,6,8,4,Attchd,1993,3,473.0,3,3,122,30,0,0,0,5,2008,Con,12.688498794774466,4001,3438.0,5,3.5
1514,30,RL,67.0,5604,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1950,Gable,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,N,4,0,2,1,3,5,8,0,None,1925,0,0.0,0,3,0,0,96,0,0,4,2008,WD ,11.49272275765271,3933,1728.0,1,2.0
1040,160,RM,21.0,1680,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,BrkFace,359.0,3,CBlock,3,3,1,2,1,GasA,3,Y,5,0,2,1,3,5,8,0,Detchd,1973,1,264.0,3,3,52,0,0,0,0,2,2008,WD ,11.546360241056465,3981,1470.0,1,2.0
216,50,RL,54.0,6342,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,1.5Fin,5,8,1996,Gable,None,0.0,4,CBlock,3,3,1,1,1,GasA,4,N,5,0,2,1,3,6,8,0,None,1875,0,0.0,0,1,0,0,176,0,0,5,2010,WD ,11.451050061252142,3885,1800.0,2,1.0
1720,120,RL,34.0,4590,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,1Story,8,5,2006,Gable,Stone,108.0,3,PConc,4,4,3,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2006,2,627.0,3,3,156,73,0,0,0,8,2007,WD ,12.25247901834433,4013,3108.0,5,2.0
2331,60,RL,60.0,18062,Pave,3,HLS,4,CulDSac,3,Norm,Norm,1Fam,2Story,10,5,2006,Hip,BrkFace,662.0,3,PConc,5,3,5,1,1,GasA,5,Y,5,0,5,1,5,10,8,5,BuiltIn,2006,3,758.0,3,3,204,34,0,0,0,9,2006,New,13.20895199837856,4012,4918.0,5,3.5
204,70,RM,60.0,12900,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,8,2009,Gable,None,0.0,4,PConc,3,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,None,1912,0,0.0,0,1,344,0,0,0,168,5,2010,WD ,11.982303898822046,3922,2340.0,1,1.5
19,20,RL,140.0,19138,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,4,5,1951,Gable,None,0.0,3,CBlock,3,3,1,2,1,GasA,5,Y,5,0,2,1,3,4,8,0,Detchd,1951,1,400.0,3,3,0,0,0,0,0,6,2010,WD ,11.856515169360305,3961,1728.0,3,1.0
2438,60,RL,63.0,8658,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,2000,Gable,None,0.0,3,PConc,4,3,1,5,1,GasA,5,Y,5,0,3,1,3,9,8,3,Attchd,2000,3,431.0,3,3,0,0,0,0,0,4,2006,WD ,12.2783933071098,4006,2871.0,3,2.5
89,20,RL,70.0,6897,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,8,2010,Gable,None,0.0,4,CBlock,3,3,1,5,1,GasA,5,Y,5,0,3,1,3,6,8,0,Detchd,1962,1,260.0,3,3,0,104,0,0,0,4,2010,WD ,11.751942365440728,3972,2080.0,2,2.5
240,20,RL,75.0,9525,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,1998,Gable,None,0.0,3,CBlock,3,3,4,4,1,GasA,3,Y,5,0,3,1,3,5,8,0,Attchd,1954,3,366.0,3,3,240,0,0,0,0,6,2010,WD ,11.759785542901755,3964,2344.0,1,2.0
105,20,FV,57.0,12853,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2010,Gable,None,0.0,3,PConc,5,1,1,6,1,GasA,5,Y,5,0,1,1,4,6,8,4,Attchd,2010,2,852.0,3,3,160,192,0,224,0,4,2010,New,12.498428777526835,4020,3060.0,4,2.5
2020,50,RM,52.0,6240,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,None,0.0,3,BrkTil,3,2,1,2,1,GasA,3,Y,4,0,3,1,3,6,8,4,Detchd,1978,1,560.0,3,3,0,0,0,0,120,11,2007,WD ,11.755871643580617,3938,2251.0,2,1.0
888,85,RL,64.0,7301,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,SFoyer,7,5,2003,Gable,BrkFace,500.0,3,Slab,0,0,0,0,0,GasA,5,Y,5,0,4,1,4,7,8,5,BuiltIn,2003,2,672.0,3,3,0,0,177,0,0,7,2009,ConLD,12.198544379109382,4012,1922.0,1,3.0
1019,20,RL,78.0,12090,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,6,1981,Gable,BrkFace,210.0,4,CBlock,4,3,1,6,2,GasA,3,Y,5,0,3,1,4,7,8,3,Attchd,1981,3,576.0,3,3,276,0,0,0,0,6,2008,WD ,12.075394321888057,3989,2844.0,3,2.0
2132,60,RL,70.0,8826,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,2000,Gable,BrkFace,144.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,3,Attchd,2000,3,486.0,3,3,193,96,0,0,0,7,2007,WD ,12.289954129510877,4007,2827.0,4,3.5
203,50,RM,57.0,8094,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,4,5,1950,Gable,None,0.0,2,CBlock,3,3,1,1,1,GasA,5,Y,5,0,4,1,3,9,8,3,Detchd,1915,1,572.0,3,3,160,0,364,0,0,6,2010,WD ,11.915051671812877,3925,2850.0,1,1.5
420,20,RL,72.0,10710,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,2004,Hip,BrkFace,165.0,3,PConc,3,3,1,4,1,GasA,5,Y,5,0,3,1,3,5,8,3,Attchd,1966,2,656.0,3,3,0,162,0,0,0,7,2009,WD ,11.910358401381128,3975,1984.0,3,1.5
2333,60,RL,85.0,16056,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,9,5,2006,Hip,Stone,208.0,3,PConc,5,3,4,6,1,GasA,5,Y,5,0,4,1,5,11,8,4,BuiltIn,2005,3,716.0,3,3,214,108,0,0,0,7,2006,New,13.229567991666638,4011,4860.0,5,3.5
632,20,RL,70.0,8400,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,3,1957,Hip,None,0.0,3,CBlock,3,3,1,5,3,GasA,4,Y,5,0,3,1,3,6,8,4,Attchd,1957,2,442.0,3,3,114,0,0,0,216,6,2009,WD ,11.960811288962345,3966,2956.0,3,2.5
2800,60,RL,90.0,11250,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,5,1996,Gable,None,0.0,4,PConc,4,4,4,6,1,GasA,5,Y,5,0,4,1,4,8,8,3,Attchd,1995,2,610.0,3,3,275,170,0,0,0,7,2006,WD ,12.375815420117268,4001,2925.0,4,3.5
1885,20,RL,70.0,7535,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,7,1985,Gable,None,0.0,3,CBlock,3,3,1,4,2,GasA,2,Y,5,0,2,1,3,5,8,0,Attchd,1958,3,297.0,3,3,12,285,0,0,0,6,2007,WD ,11.695247021764184,3965,1824.0,3,1.5
1734,20,RL,88.0,12216,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,6,5,2005,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2005,3,388.0,3,3,120,23,0,0,0,6,2007,WD ,12.220961258023925,4012,2652.0,3,3.0
2327,120,RL,30.0,3701,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,1987,Gable,None,0.0,3,CBlock,4,3,1,1,1,GasA,3,Y,5,0,2,1,3,5,8,0,Attchd,1987,2,461.0,3,3,120,70,0,0,0,8,2006,WD ,11.77528972943772,3993,2395.0,5,2.0
1282,60,RL,80.0,9760,Pave,4,Lvl,4,Inside,2,Norm,Norm,1Fam,2Story,6,6,1964,Gable,BrkFace,360.0,3,CBlock,3,3,5,6,2,GasA,3,Y,5,0,4,1,3,7,8,0,Attchd,1964,2,442.0,3,3,328,128,0,0,189,6,2008,WD ,12.031123843065632,3972,2391.0,3,2.5
